Suburb,Rooms,Price,Date,Bedroom2,Bathroom,BuildingArea,YearBuilt,Regionname
Surrey Hills,3,2225000,22/07/2017,3,1,,,Southern Metropolitan
Surrey Hills,2,1950000,22/07/2017,2,1,,,Southern Metropolitan
Surrey Hills,4,2550000,22/07/2017,4,2,,,Southern Metropolitan
Surrey Hills,2,830000,22/07/2017,2,1,,,Southern Metropolitan
Sydenham,4,740000,22/07/2017,4,2,156,2000,Western Metropolitan
Sydenham,3,620000,22/07/2017,3,2,,2000,Western Metropolitan
Tarneit,4,463500,22/07/2017,4,2,156,2006,Western Metropolitan
Tarneit,3,530000,22/07/2017,3,2,153,2009,Western Metropolitan
Tarneit,3,446000,22/07/2017,3,2,162,2012,Western Metropolitan
Taylors Hill,3,520000,22/07/2017,3,2,161,2005,Western Metropolitan
Taylors Hill,3,530000,22/07/2017,3,2,119,2011,Western Metropolitan
Taylors Hill,5,725500,22/07/2017,5,3,260,2011,Western Metropolitan
Taylors Lakes,4,688000,22/07/2017,4,2,,,Western Metropolitan
Taylors Lakes,3,630000,22/07/2017,3,2,,,Western Metropolitan
Taylors Lakes,4,800000,22/07/2017,4,3,,,Western Metropolitan
Taylors Lakes,3,760000,22/07/2017,3,3,,,Western Metropolitan
Taylors Lakes,3,502000,22/07/2017,3,2,143,2004,Western Metropolitan
Templestowe,4,1275000,22/07/2017,4,2,33,,Eastern Metropolitan
Templestowe,5,1300000,22/07/2017,5,3,,,Eastern Metropolitan
Templestowe Lower,4,1215000,22/07/2017,4,2,240,1970,Eastern Metropolitan
Templestowe Lower,4,1320000,22/07/2017,4,2,,,Eastern Metropolitan
Templestowe Lower,2,731000,22/07/2017,2,1,115,2005,Eastern Metropolitan
Thomastown,3,651000,22/07/2017,3,1,116,1970,Northern Metropolitan
Thomastown,3,631000,22/07/2017,3,1,121,1965,Northern Metropolitan
Thomastown,3,715500,22/07/2017,3,1,,,Northern Metropolitan
Thornbury,3,1110000,22/07/2017,3,1,113,1930,Northern Metropolitan
Toorak,2,735000,22/07/2017,2,1,84,1935,Southern Metropolitan
Toorak,2,920000,22/07/2017,2,2,,,Southern Metropolitan
Toorak,1,350000,22/07/2017,2,1,,1970,Southern Metropolitan
Tullamarine,3,822000,22/07/2017,3,1,112,1960,Western Metropolitan
Vermont,3,988000,22/07/2017,3,1,119,1970,Eastern Metropolitan
Wantirna South,3,855000,22/07/2017,3,1,,,Eastern Metropolitan
Wantirna South,3,630000,22/07/2017,3,1,141,2001,Eastern Metropolitan
Watsonia,3,830000,22/07/2017,3,1,104.4,1975,Northern Metropolitan
Watsonia North,3,710000,22/07/2017,3,1,115,1974,Northern Metropolitan
Watsonia North,3,850000,22/07/2017,3,1,,,Northern Metropolitan
Werribee,3,383000,22/07/2017,3,1,95,1960,Western Metropolitan
Werribee,4,463000,22/07/2017,4,2,148,2012,Western Metropolitan
Werribee,3,471500,22/07/2017,3,1,,,Western Metropolitan
Werribee,3,412500,22/07/2017,3,1,,1980,Western Metropolitan
Werribee,3,452000,22/07/2017,3,1,121,1980,Western Metropolitan
Werribee,4,665000,22/07/2017,4,2,201,2014,Western Metropolitan
Werribee,3,485000,22/07/2017,3,1,88,1960,Western Metropolitan
Werribee,4,510000,22/07/2017,4,2,147,2003,Western Metropolitan
West Footscray,3,850000,22/07/2017,3,1,111,1910,Western Metropolitan
West Footscray,3,915000,22/07/2017,3,1,,,Western Metropolitan
Wheelers Hill,5,1591000,22/07/2017,5,3,,,South-Eastern Metropolitan
Wheelers Hill,5,1490000,22/07/2017,5,3,,,South-Eastern Metropolitan
Williamstown,4,1440000,22/07/2017,4,2,170,1900,Western Metropolitan
Wollert,3,400000,22/07/2017,3,2,,2015,Northern Metropolitan
Yarra Glen,3,620000,22/07/2017,3,2,180.56,1975,Northern Victoria
Yarraville,2,900000,22/07/2017,2,1,123.5,1940,Western Metropolitan
Yarraville,4,1407000,22/07/2017,4,2,152,1955,Western Metropolitan
Yarraville,2,1044000,22/07/2017,2,1,,,Western Metropolitan
Airport West,3,780000,29/07/2017,3,2,192,2005,Western Metropolitan
Albanvale,3,555000,29/07/2017,3,1,126,1980,Western Metropolitan
Albion,3,613000,29/07/2017,3,1,,,Western Metropolitan
Albion,2,340000,29/07/2017,2,1,,,Western Metropolitan
Albion,3,580000,29/07/2017,3,2,110,2014,Western Metropolitan
Ardeer,3,627000,29/07/2017,3,1,102,1960,Western Metropolitan
Armadale,1,380000,29/07/2017,1,1,,1960,Southern Metropolitan
Armadale,2,631500,29/07/2017,2,1,,,Southern Metropolitan
Ascot Vale,3,1185000,29/07/2017,3,2,,,Western Metropolitan
Ashwood,4,1540000,29/07/2017,4,2,205,1970,Southern Metropolitan
Aspendale,4,1510000,29/07/2017,4,2,,,South-Eastern Metropolitan
Balwyn,5,3812000,29/07/2017,5,4,1,2012,Southern Metropolitan
Balwyn,4,1450000,29/07/2017,4,3,,,Southern Metropolitan
Balwyn North,3,1600000,29/07/2017,3,2,,,Southern Metropolitan
Balwyn North,2,950000,29/07/2017,2,1,,1975,Southern Metropolitan
Balwyn North,4,1755000,29/07/2017,4,2,155,1938,Southern Metropolitan
Bayswater,3,606000,29/07/2017,3,1,94,1970,Eastern Metropolitan
Beaconsfield,3,537000,29/07/2017,3,1,,,Eastern Victoria
Beaumaris,3,900000,29/07/2017,3,2,,,Southern Metropolitan
Beaumaris,3,1500000,29/07/2017,3,2,,,Southern Metropolitan
Bentleigh,3,1435000,29/07/2017,3,3,177,2014,Southern Metropolitan
Bentleigh East,2,592000,29/07/2017,2,1,,,Southern Metropolitan
Bentleigh East,3,900000,29/07/2017,3,2,,,Southern Metropolitan
Bentleigh East,4,1780000,29/07/2017,4,2,,,Southern Metropolitan
Bentleigh East,3,1260000,29/07/2017,3,2,138,1960,Southern Metropolitan
Berwick,3,620000,29/07/2017,3,1,101,1970,Eastern Victoria
Black Rock,2,600000,29/07/2017,2,1,74,1960,Southern Metropolitan
Black Rock,3,1215000,29/07/2017,3,2,,,Southern Metropolitan
Blackburn South,2,615000,29/07/2017,2,1,85,1970,Eastern Metropolitan
Boronia,3,790000,29/07/2017,3,1,,,Eastern Metropolitan
Boronia,4,770000,29/07/2017,4,2,1,1970,Eastern Metropolitan
Box Hill,4,1831000,29/07/2017,4,1,,,Eastern Metropolitan
Braybrook,3,800000,29/07/2017,3,1,,,Western Metropolitan
Brighton,2,845000,29/07/2017,2,1,110,1960,Southern Metropolitan
Brighton,1,495000,29/07/2017,1,1,,1970,Southern Metropolitan
Brighton,2,760000,29/07/2017,2,1,,1980,Southern Metropolitan
Brighton,3,1240000,29/07/2017,3,2,,,Southern Metropolitan
Broadmeadows,3,586000,29/07/2017,3,1,,,Northern Metropolitan
Broadmeadows,4,706000,29/07/2017,4,1,115,1960,Northern Metropolitan
Broadmeadows,3,550000,29/07/2017,3,2,,,Northern Metropolitan
Brookfield,4,456000,29/07/2017,4,2,189,2010,Western Victoria
Brooklyn,2,555000,29/07/2017,2,2,,,Western Metropolitan
Brunswick,2,650000,29/07/2017,2,1,70,1970,Northern Metropolitan
Brunswick,4,1080000,29/07/2017,4,2,,,Northern Metropolitan
Brunswick East,2,620000,29/07/2017,2,1,79,1960,Northern Metropolitan
Brunswick East,2,683000,29/07/2017,2,1,91,1970,Northern Metropolitan
Brunswick East,2,501000,29/07/2017,2,1,47,1970,Northern Metropolitan
Brunswick East,2,615000,29/07/2017,2,1,70,2008,Northern Metropolitan
Brunswick East,2,1220000,29/07/2017,2,1,,,Northern Metropolitan
Brunswick West,2,1150000,29/07/2017,2,1,107,1940,Northern Metropolitan
Brunswick West,2,400000,29/07/2017,2,2,,,Northern Metropolitan
Burwood,3,1750500,29/07/2017,3,1,,,Southern Metropolitan
Burwood East,3,835000,29/07/2017,3,2,143,2000,Eastern Metropolitan
Cairnlea,3,640000,29/07/2017,3,2,170,2008,Western Metropolitan
Camberwell,3,1280000,29/07/2017,3,2,158,2014,Southern Metropolitan
Camberwell,5,2400000,29/07/2017,5,2,,1939,Southern Metropolitan
Camberwell,2,682000,29/07/2017,2,1,,1970,Southern Metropolitan
Camberwell,4,2500000,29/07/2017,4,2,225,1930,Southern Metropolitan
Camberwell,3,682000,29/07/2017,3,1,,,Southern Metropolitan
Camberwell,2,600800,29/07/2017,2,1,1,1960,Southern Metropolitan
Carlton,3,920000,29/07/2017,3,1,,,Northern Metropolitan
Carlton North,2,1690000,29/07/2017,2,1,,,Northern Metropolitan
Carnegie,2,680000,29/07/2017,2,1,,2010,Southern Metropolitan
Carnegie,1,316000,29/07/2017,1,1,,,Southern Metropolitan
Carnegie,3,1151000,29/07/2017,3,2,115,1995,Southern Metropolitan
Caroline Springs,3,518000,29/07/2017,3,2,,,Western Metropolitan
Carrum,3,625000,29/07/2017,3,2,170,1950,South-Eastern Metropolitan
Carrum Downs,3,480000,29/07/2017,3,1,106,1981,South-Eastern Metropolitan
Chadstone,5,1050000,29/07/2017,5,2,159,2011,Southern Metropolitan
Chelsea,3,750000,29/07/2017,3,1,,,South-Eastern Metropolitan
Chelsea Heights,5,835500,29/07/2017,5,5,243,1990,South-Eastern Metropolitan
Cheltenham,4,1740000,29/07/2017,4,2,283,2010,Southern Metropolitan
Cheltenham,2,560000,29/07/2017,2,1,,,Southern Metropolitan
Cheltenham,2,751000,29/07/2017,2,1,,,Southern Metropolitan
Clarinda,5,976000,29/07/2017,5,3,,,South-Eastern Metropolitan
Clifton Hill,4,1662500,29/07/2017,4,2,,,Northern Metropolitan
Clifton Hill,2,591000,29/07/2017,2,1,64,1970,Northern Metropolitan
Coburg,2,650000,29/07/2017,2,1,,1970,Northern Metropolitan
Coburg,4,1400000,29/07/2017,4,2,165,1930,Northern Metropolitan
Coburg,2,996000,29/07/2017,2,1,97,1930,Northern Metropolitan
Coburg,1,430000,29/07/2017,1,1,,,Northern Metropolitan
Coburg North,4,1011000,29/07/2017,4,2,145,1930,Northern Metropolitan
Coburg North,3,770000,29/07/2017,3,1,,,Northern Metropolitan
Coburg North,3,830000,29/07/2017,3,2,142,2008,Northern Metropolitan
Coolaroo,3,455000,29/07/2017,3,1,,,Northern Metropolitan
Craigieburn,4,510000,29/07/2017,4,2,83,2014,Northern Metropolitan
Craigieburn,4,590000,29/07/2017,4,2,200.71,2007,Northern Metropolitan
Craigieburn,3,390000,29/07/2017,3,1,109,2001,Northern Metropolitan
Cranbourne North,4,500000,29/07/2017,4,2,149,1990,South-Eastern Metropolitan
Croydon,2,1150000,29/07/2017,2,1,,,Eastern Metropolitan
Croydon,3,745000,29/07/2017,3,2,,,Eastern Metropolitan
Croydon,3,928000,29/07/2017,3,1,,,Eastern Metropolitan
Croydon Hills,4,1020000,29/07/2017,4,2,253,,Eastern Metropolitan
Dandenong North,4,617000,29/07/2017,4,3,,2008,South-Eastern Metropolitan
Doncaster,3,1420000,29/07/2017,3,1,130,1965,Eastern Metropolitan
Doncaster East,3,1120000,29/07/2017,3,1,,,Eastern Metropolitan
Doncaster East,6,1655000,29/07/2017,6,3,,,Eastern Metropolitan
Doncaster East,3,970000,29/07/2017,3,2,,,Eastern Metropolitan
Doncaster East,4,1225000,29/07/2017,4,2,,1988,Eastern Metropolitan
Doncaster East,3,1120000,29/07/2017,3,2,253,,Eastern Metropolitan
Doncaster East,3,1460000,29/07/2017,3,1,117,1965,Eastern Metropolitan
Doreen,4,500000,29/07/2017,4,2,,,Northern Victoria
Doreen,4,531000,29/07/2017,4,2,,,Northern Victoria
Doveton,3,508000,29/07/2017,3,1,,,South-Eastern Metropolitan
Doveton,3,450000,29/07/2017,3,1,85,1960,South-Eastern Metropolitan
Eaglemont,4,3300000,29/07/2017,4,2,,,Eastern Metropolitan
Edithvale,4,700000,29/07/2017,4,2,,,South-Eastern Metropolitan
Elsternwick,2,834500,29/07/2017,2,1,92,2005,Southern Metropolitan
Eltham North,4,850000,29/07/2017,4,2,,,Eastern Metropolitan
Eltham North,4,920000,29/07/2017,4,3,209,1980,Eastern Metropolitan
Eltham North,5,850000,29/07/2017,5,2,,,Eastern Metropolitan
Elwood,2,930000,29/07/2017,2,1,80,1930,Southern Metropolitan
Elwood,2,720000,29/07/2017,2,1,90,1920,Southern Metropolitan
Elwood,3,1035000,29/07/2017,3,2,111,2010,Southern Metropolitan
Elwood,3,1820000,29/07/2017,3,2,,,Southern Metropolitan
Elwood,2,710000,29/07/2017,2,1,,1980,Southern Metropolitan
Elwood,2,715000,29/07/2017,2,1,80,2005,Southern Metropolitan
Emerald,2,655000,29/07/2017,2,1,81.79,1980,Eastern Victoria
Endeavour Hills,3,630000,29/07/2017,3,2,128,1985,South-Eastern Metropolitan
Endeavour Hills,5,1015000,29/07/2017,5,2,,1992,South-Eastern Metropolitan
Endeavour Hills,3,676000,29/07/2017,3,2,114,1980,South-Eastern Metropolitan
Endeavour Hills,3,580000,29/07/2017,3,1,,,South-Eastern Metropolitan
Epping,4,658000,29/07/2017,4,2,200,1997,Northern Metropolitan
Epping,3,500000,29/07/2017,3,2,130,2011,Northern Metropolitan
Epping,3,560000,29/07/2017,3,2,147,2007,Northern Metropolitan
Epping,2,503000,29/07/2017,2,2,115,2000,Northern Metropolitan
Essendon,2,468000,29/07/2017,2,1,,,Western Metropolitan
Essendon,3,1002000,29/07/2017,3,2,,,Western Metropolitan
Essendon,3,1315000,29/07/2017,3,3,,,Western Metropolitan
Essendon,2,550000,29/07/2017,2,1,,,Western Metropolitan
Essendon,3,1875000,29/07/2017,3,1,,,Western Metropolitan
Fairfield,3,1800000,29/07/2017,3,1,112,1925,Northern Metropolitan
Fawkner,3,661000,29/07/2017,3,1,,,Northern Metropolitan
Ferntree Gully,3,861000,29/07/2017,3,2,162,1960,Eastern Metropolitan
Ferntree Gully,3,760000,29/07/2017,3,1,,,Eastern Metropolitan
Ferntree Gully,4,890000,29/07/2017,4,2,177,1992,Eastern Metropolitan
Footscray,2,370000,29/07/2017,2,1,60,1960,Western Metropolitan
Footscray,2,957000,29/07/2017,2,1,,,Western Metropolitan
Frankston,2,266000,29/07/2017,2,1,,1968,South-Eastern Metropolitan
Frankston,4,680000,29/07/2017,4,2,210,1980,South-Eastern Metropolitan
Frankston,3,655000,29/07/2017,3,2,,,South-Eastern Metropolitan
Frankston North,3,570000,29/07/2017,3,1,104,1960,Eastern Victoria
Frankston South,4,945000,29/07/2017,4,2,265,2009,South-Eastern Metropolitan
Glen Huntly,2,450000,29/07/2017,2,1,77,2010,Southern Metropolitan
Glen Iris,4,1908000,29/07/2017,4,1,,,Southern Metropolitan
Glen Iris,2,955000,29/07/2017,2,1,1,1970,Southern Metropolitan
Glen Waverley,4,1200000,29/07/2017,4,2,,,Eastern Metropolitan
Glen Waverley,3,1130000,29/07/2017,3,1,,,Eastern Metropolitan
Glenroy,3,820000,29/07/2017,3,1,135,1950,Northern Metropolitan
Glenroy,3,760000,29/07/2017,3,1,,,Northern Metropolitan
Glenroy,3,680000,29/07/2017,3,1,104,1960,Northern Metropolitan
Glenroy,3,629500,29/07/2017,3,1,,,Northern Metropolitan
Gowanbrae,3,900000,29/07/2017,3,2,,,Western Metropolitan
Greensborough,4,770000,29/07/2017,4,2,169,1975,Northern Metropolitan
Greensborough,4,887500,29/07/2017,4,2,,,Northern Metropolitan
Greensborough,4,900000,29/07/2017,4,3,190,1975,Northern Metropolitan
Hadfield,3,860000,29/07/2017,3,2,,,Northern Metropolitan
Hawthorn,2,580000,29/07/2017,2,1,,,Southern Metropolitan
Hawthorn,2,840000,29/07/2017,2,1,,1960,Southern Metropolitan
Hawthorn,3,1460000,29/07/2017,3,1,,,Southern Metropolitan
Hawthorn East,2,400000,29/07/2017,2,1,,1955,Southern Metropolitan
Heathmont,3,901000,29/07/2017,3,2,,1975,Eastern Metropolitan
Heidelberg,3,835000,29/07/2017,3,2,135,2010,Eastern Metropolitan
Highett,3,1257000,29/07/2017,3,1,,,Southern Metropolitan
Highett,3,1200000,29/07/2017,3,1,125,2000,Southern Metropolitan
Highett,3,1030000,29/07/2017,3,2,180,2006,Southern Metropolitan
Highett,3,1260000,29/07/2017,3,1,,,Southern Metropolitan
Highett,4,1200000,29/07/2017,4,2,183,2007,Southern Metropolitan
Highett,2,1150000,29/07/2017,2,1,100,1950,Southern Metropolitan
Hillside,3,485000,29/07/2017,3,2,,2005,Western Metropolitan
Hillside,4,618350,29/07/2017,4,2,221,2009,Western Metropolitan
Hoppers Crossing,3,540000,29/07/2017,3,2,200,1990,Western Metropolitan
Huntingdale,3,990000,29/07/2017,3,1,,1965,Southern Metropolitan
Ivanhoe,4,2250000,29/07/2017,4,2,,,Eastern Metropolitan
Ivanhoe,4,2530000,29/07/2017,4,2,306,1936,Eastern Metropolitan
Jacana,3,620500,29/07/2017,3,1,,,Northern Metropolitan
Keilor East,4,1475000,29/07/2017,4,2,,,Western Metropolitan
Keilor Park,3,750000,29/07/2017,3,2,222,1980,Western Metropolitan
Keilor Park,5,765000,29/07/2017,5,3,178,1970,Western Metropolitan
Kensington,2,445000,29/07/2017,2,1,59,,Northern Metropolitan
Kensington,2,501000,29/07/2017,2,1,,2008,Northern Metropolitan
Kensington,3,1060000,29/07/2017,3,1,,,Northern Metropolitan
Kew,3,1405000,29/07/2017,3,2,129,1980,Southern Metropolitan
Kew,4,3015000,29/07/2017,4,2,276,1970,Southern Metropolitan
Kew East,3,1500000,29/07/2017,3,2,,,Southern Metropolitan
Keysborough,3,745000,29/07/2017,3,1,108,1980,South-Eastern Metropolitan
Keysborough,3,725000,29/07/2017,3,2,,,South-Eastern Metropolitan
Kingsville,1,216000,29/07/2017,1,1,,,Western Metropolitan
Knoxfield,5,1070000,29/07/2017,5,2,,,Eastern Metropolitan
Kurunjang,3,375000,29/07/2017,3,2,131,1980,Northern Victoria
Lalor,2,444000,29/07/2017,2,1,100,1980,Northern Metropolitan
Lalor,3,544000,29/07/2017,3,1,129,1960,Northern Metropolitan
Lalor,3,580500,29/07/2017,3,1,934,1980,Northern Metropolitan
Lalor,4,710000,29/07/2017,4,1,,1970,Northern Metropolitan
Lalor,3,700000,29/07/2017,3,1,,,Northern Metropolitan
Langwarrin,3,565500,29/07/2017,3,2,,,Eastern Victoria
Lower Plenty,4,1129000,29/07/2017,4,2,,,Eastern Metropolitan
Maidstone,3,670000,29/07/2017,3,2,128,2016,Western Metropolitan
Maidstone,4,821000,29/07/2017,4,3,151,2014,Western Metropolitan
Meadow Heights,3,360000,29/07/2017,3,1,108,2008,Northern Metropolitan
Meadow Heights,3,510000,29/07/2017,3,1,101,1960,Northern Metropolitan
Melbourne,2,565000,29/07/2017,2,1,85,2003,Northern Metropolitan
Melbourne,2,540000,29/07/2017,2,1,,1950,Northern Metropolitan
Melton South,3,300000,29/07/2017,3,1,,,Western Victoria
Melton South,3,385000,29/07/2017,3,1,124,1975,Western Victoria
Melton West,4,427500,29/07/2017,4,1,129.92,1980,Northern Victoria
Mentone,2,641000,29/07/2017,2,1,,,South-Eastern Metropolitan
Mill Park,3,668000,29/07/2017,3,2,196,1990,Northern Metropolitan
Mill Park,3,650000,29/07/2017,3,2,141,1990,Northern Metropolitan
Mill Park,2,490000,29/07/2017,2,1,100,,Northern Metropolitan
Mill Park,4,800000,29/07/2017,4,2,,,Northern Metropolitan
Mill Park,5,955000,29/07/2017,5,2,,1995,Northern Metropolitan
Mill Park,3,635000,29/07/2017,3,1,,,Northern Metropolitan
Mont Albert,3,943000,29/07/2017,3,1,,2000,Eastern Metropolitan
Moonee Ponds,4,1400000,29/07/2017,4,2,200,1930,Western Metropolitan
Moonee Ponds,3,1245000,29/07/2017,3,1,,1914,Western Metropolitan
Moorabbin,3,920000,29/07/2017,3,2,,,Southern Metropolitan
Mooroolbark,3,696000,29/07/2017,3,1,120,1960,Eastern Victoria
Mordialloc,2,600000,29/07/2017,2,1,,1967,South-Eastern Metropolitan
Mount Waverley,3,1635000,29/07/2017,3,1,,1960,Eastern Metropolitan
Mount Waverley,3,1406000,29/07/2017,3,2,133,1960,Eastern Metropolitan
Mount Waverley,4,1640000,29/07/2017,4,2,,,Eastern Metropolitan
Mulgrave,3,9000000,29/07/2017,3,1,117,1960,South-Eastern Metropolitan
Mulgrave,3,1001000,29/07/2017,3,1,168,1970,South-Eastern Metropolitan
Mulgrave,4,1030000,29/07/2017,4,2,,,South-Eastern Metropolitan
Murrumbeena,2,540000,29/07/2017,2,1,67,1970,Southern Metropolitan
Murrumbeena,2,910000,29/07/2017,2,1,106,1970,Southern Metropolitan
Murrumbeena,1,295000,29/07/2017,1,1,45,1970,Southern Metropolitan
Murrumbeena,3,1965000,29/07/2017,3,2,58,,Southern Metropolitan
Newport,3,950000,29/07/2017,3,2,,,Western Metropolitan
Newport,2,582000,29/07/2017,2,1,86,2012,Western Metropolitan
Noble Park,3,695000,29/07/2017,3,1,142,1950,South-Eastern Metropolitan
North Melbourne,3,681000,29/07/2017,3,1,,1960,Northern Metropolitan
North Melbourne,2,1803000,29/07/2017,2,2,,,Northern Metropolitan
Northcote,2,950000,29/07/2017,2,1,,,Northern Metropolitan
Northcote,3,1610000,29/07/2017,3,1,,,Northern Metropolitan
Northcote,4,1515000,29/07/2017,4,1,161,1920,Northern Metropolitan
Nunawading,2,725000,29/07/2017,2,1,,,Eastern Metropolitan
Nunawading,3,813000,29/07/2017,3,2,134,2001,Eastern Metropolitan
Oak Park,2,545000,29/07/2017,2,1,80,2013,Northern Metropolitan
Oak Park,4,1300000,29/07/2017,4,2,175,1960,Northern Metropolitan
Oak Park,4,1260000,29/07/2017,4,2,204,1960,Northern Metropolitan
Oak Park,4,921000,29/07/2017,4,1,,1950,Northern Metropolitan
Oakleigh South,3,1250000,29/07/2017,3,1,,,South-Eastern Metropolitan
Oakleigh South,3,840000,29/07/2017,3,1,,,South-Eastern Metropolitan
Parkdale,5,1350000,29/07/2017,5,2,,,South-Eastern Metropolitan
Pascoe Vale,2,541000,29/07/2017,2,1,,,Northern Metropolitan
Pascoe Vale,2,565000,29/07/2017,2,1,,1980,Northern Metropolitan
Pascoe Vale,3,840000,29/07/2017,3,1,,,Northern Metropolitan
Pascoe Vale,3,940000,29/07/2017,3,1,109,1955,Northern Metropolitan
Point Cook,4,620000,29/07/2017,4,2,238,2011,Western Metropolitan
Point Cook,4,801000,29/07/2017,4,2,,,Western Metropolitan
Port Melbourne,2,1722500,29/07/2017,2,1,75,1900,Southern Metropolitan
Port Melbourne,3,2730000,29/07/2017,3,1,,,Southern Metropolitan
Port Melbourne,3,1030000,29/07/2017,3,1,,,Southern Metropolitan
Prahran,2,520000,29/07/2017,2,2,,2012,Southern Metropolitan
Preston,4,1485000,29/07/2017,4,1,202,1920,Northern Metropolitan
Preston,7,1350000,29/07/2017,7,3,,,Northern Metropolitan
Preston,3,905000,29/07/2017,3,1,,,Northern Metropolitan
Preston,3,1045000,29/07/2017,3,1,,,Northern Metropolitan
Reservoir,4,905000,29/07/2017,4,1,,,Northern Metropolitan
Reservoir,2,875000,29/07/2017,2,1,,,Northern Metropolitan
Reservoir,3,670000,29/07/2017,3,2,,1970,Northern Metropolitan
Reservoir,3,605000,29/07/2017,3,1,,,Northern Metropolitan
Reservoir,2,672000,29/07/2017,2,1,120,2012,Northern Metropolitan
Richmond,2,660000,29/07/2017,2,1,,,Northern Metropolitan
Richmond,3,1310000,29/07/2017,3,1,,1920,Northern Metropolitan
Richmond,2,666000,29/07/2017,2,1,60,,Northern Metropolitan
Richmond,1,330000,29/07/2017,1,1,43.7,1970,Northern Metropolitan
